Date,Open,High,Low,Close,Volume
2022-01-01T00:00:00,1.0,1.0001,1.0,1.0,57410.5
2022-01-01T00:15:00,1.0001,1.0001,1.0,1.0001,52288.3
2022-01-01T00:30:00,1.0001,1.0001,1.0,1.0001,110696.4
2022-01-01T00:45:00,1.0001,1.0001,1.0,1.0,34089.0
2022-01-01T01:00:00,1.0,1.0001,1.0,1.0001,21975.2
2022-01-01T01:15:00,1.0001,1.0001,1.0,1.0001,28986.1
2022-01-01T01:30:00,1.0001,1.0001,1.0,1.0001,8186.1
2022-01-01T01:45:00,1.0001,1.0001,1.0,1.0,7140.2
2022-01-01T02:00:00,1.0001,1.0001,1.0,1.0001,2652.7
2022-01-01T02:15:00,1.0,1.0001,1.0,1.0001,25001.5
2022-01-01T02:30:00,1.0,1.0001,1.0,1.0,3401.3
2022-01-01T02:45:00,1.0,1.0001,1.0,1.0001,2423.7
2022-01-01T03:00:00,1.0,1.0001,1.0,1.0,23436.4
2022-01-01T03:15:00,1.0001,1.0001,1.0,1.0001,17611.3
2022-01-01T03:30:00,1.0001,1.0001,1.0,1.0001,8700.3
2022-01-01T03:45:00,1.0001,1.0001,1.0,1.0001,3819.3
2022-01-01T04:00:00,1.0001,1.0001,1.0,1.0001,5194.2
2022-01-01T04:15:00,1.0001,1.0001,1.0,1.0001,3582.5
2022-01-01T04:30:00,1.0001,1.0001,1.0,1.0001,14459.6
2022-01-01T04:45:00,1.0,1.0001,1.0,1.0001,9916.2
2022-01-01T05:00:00,1.0001,1.0001,1.0,1.0001,11664.0
2022-01-01T05:15:00,1.0001,1.0001,1.0,1.0,6923.5
2022-01-01T05:30:00,1.0001,1.0001,1.0,1.0001,23513.3
2022-01-01T05:45:00,1.0,1.0001,1.0,1.0001,1684.3
2022-01-01T06:00:00,1.0,1.0001,1.0,1.0,11108.4
2022-01-01T06:15:00,1.0,1.0,1.0,1.0,633.3
2022-01-01T06:30:00,1.0001,1.0001,1.0,1.0001,5172.9
2022-01-01T06:45:00,1.0001,1.0001,1.0,1.0,16593.5
2022-01-01T07:00:00,1.0001,1.0001,1.0,1.0001,16781.2
2022-01-01T07:15:00,1.0001,1.0001,1.0,1.0001,59994.6
2022-01-01T07:30:00,1.0001,1.0001,1.0,1.0,133753.3
2022-01-01T07:45:00,1.0,1.0001,1.0,1.0001,4339.8
2022-01-01T08:00:00,1.0001,1.0001,1.0001,1.0001,10062.1
