Date,Open,High,Low,Close,Volume
2020-08-14,0.008333,0.1,0.008333,0.065882,16320356.0
2020-08-15,0.0668,0.070888,0.04901,0.050945,5755421.0
2020-08-16,0.051689,0.069999,0.048201,0.062028,1916082.0
2020-08-17,0.060869,0.065,0.052753,0.054492,1471924.0
2020-08-18,0.054492,0.061023,0.050036,0.051594,1651839.0
2020-08-19,0.051594,0.056811,0.048235,0.052173,1536949.0
2020-08-20,0.052545,0.057255,0.05071,0.053913,1355807.0
2020-08-21,0.053333,0.053498,0.043629,0.043629,1164475.0
2020-08-22,0.0435,0.048779,0.040302,0.045797,844316.0
2020-08-23,0.046369,0.048217,0.039057,0.043923,632749.0
2020-08-24,0.043471,0.053333,0.041528,0.051014,1603131.0
2020-08-25,0.050662,0.056313,0.045217,0.048695,678014.0
2020-08-26,0.047536,0.058285,0.0432,0.058285,1268992.0
2020-08-27,0.058285,0.075428,0.052643,0.074285,4055012.0
2020-08-28,0.073142,0.083332,0.069091,0.069714,1532688.0
2020-08-29,0.070285,0.074285,0.065144,0.072571,762889.0
2020-08-30,0.073142,0.073267,0.06479,0.066001,916952.0
2020-08-31,0.066857,0.078125,0.066857,0.071375,1112343.0
2020-09-01,0.0695,0.07079,0.059392,0.06,1165695.0
2020-09-02,0.059946,0.060081,0.050988,0.058638,899725.0
2020-09-03,0.058197,0.059139,0.04313,0.04313,584511.0
2020-09-04,0.044996,0.047551,0.038,0.045011,590428.0
2020-09-05,0.045953,0.047086,0.034966,0.037476,423817.0
2020-09-06,0.038399,0.042186,0.033157,0.040302,762384.0
2020-09-07,0.041135,0.04116,0.033422,0.038418,770946.0
2020-09-08,0.039343,0.058993,0.037033,0.049458,3101254.0
2020-09-09,0.050652,0.056783,0.043,0.048125,3036790.0
2020-09-10,0.048437,0.053567,0.0422,0.049998,1186122.0
2020-09-11,0.049987,0.05443,0.046227,0.05246,1032512.0
2020-09-12,0.051737,0.051737,0.047382,0.049307,317958.0
2020-09-13,0.04972,0.04972,0.04138,0.043651,956172.0
2020-09-14,0.042186,0.047835,0.041303,0.046,386762.0
2020-09-15,0.046888,0.051603,0.042108,0.042186,1386633.0
2020-09-16,0.043007,0.04972,0.04052,0.044069,862657.0
2020-09-17,0.045953,0.046678,0.042555,0.044959,409510.0
2020-09-18,0.043137,0.046895,0.042722,0.043779,663943.0
2020-09-19,0.043778,0.048775,0.04264,0.047726,886959.0
2020-09-20,0.04764,0.04764,0.042288,0.042681,787211.0
2020-09-21,0.043357,0.045952,0.015001,0.038149,993470.0
2020-09-22,0.038001,0.044076,0.036534,0.044075,365036.0
2020-09-23,0.044983,0.048962,0.041166,0.043303,1218417.0
2020-09-24,0.043034,0.050785,0.042503,0.047814,1739242.0
2020-09-25,0.048185,0.04972,0.045585,0.048557,1113875.0
2020-09-26,0.048185,0.048779,0.045533,0.046011,509105.0
2020-09-27,0.046012,0.046012,0.041244,0.042988,1645681.0
2020-09-28,0.043357,0.045585,0.040385,0.041499,2834164.0
2020-09-29,0.041346,0.043948,0.041346,0.043443,1181236.0
2020-09-30,0.042985,0.048061,0.042135,0.045943,2417874.0
2020-10-01,0.046216,0.046764,0.041453,0.042242,1154385.0
2020-10-02,0.042444,0.043127,0.039142,0.040812,1300005.0
2020-10-03,0.041071,0.047248,0.040819,0.04522,2243055.0
2020-10-04,0.04522,0.048909,0.042265,0.048557,2722599.0
2020-10-05,0.04844,0.054445,0.047214,0.05067,4213597.0
2020-10-06,0.05046,0.050724,0.045856,0.046328,2485984.0
2020-10-07,0.046572,0.046699,0.042614,0.045294,1137256.0
2020-10-08,0.045294,0.047837,0.043047,0.047837,1080903.0
2020-10-09,0.047442,0.050414,0.046058,0.049656,1031520.0
2020-10-10,0.049594,0.051526,0.045521,0.045642,2082382.0
2020-10-11,0.045867,0.049496,0.045867,0.048708,1127110.0
2020-10-12,0.048564,0.050465,0.046402,0.047638,1622159.0
2020-10-13,0.047389,0.049169,0.045375,0.046198,941208.0
2020-10-14,0.046557,0.047074,0.045054,0.045829,475859.0
