Date,Open,High,Low,Close,Volume
2020-05-22,0.03627,0.04699,0.03627,0.03754,354926.7
2020-05-23,0.03758,0.03844,0.03664,0.03689,471524.4
2020-05-24,0.03688,0.03916,0.03619,0.0369,586796.0
2020-05-25,0.03679,0.04034,0.03679,0.03974,1622404.9
2020-05-26,0.03991,0.04809,0.03991,0.04526,4232602.9
2020-05-27,0.04446,0.04979,0.04029,0.04975,2587745.2
2020-05-28,0.04963,0.05085,0.04484,0.04547,2692665.5
2020-05-29,0.04565,0.04595,0.04334,0.04552,603340.6
2020-05-30,0.04512,0.0459,0.0442,0.04562,274817.4
2020-05-31,0.04565,0.04565,0.04245,0.04373,335480.5
2020-06-01,0.04385,0.04521,0.04077,0.04329,614517.1
2020-06-02,0.04411,0.04452,0.04099,0.04298,452137.1
2020-06-03,0.04244,0.04452,0.04174,0.04363,784359.4
2020-06-04,0.04297,0.04494,0.04252,0.04486,227982.6
2020-06-05,0.04408,0.04548,0.0434,0.04413,139953.4
2020-06-06,0.04403,0.04429,0.04317,0.04406,120076.5
2020-06-07,0.04406,0.04408,0.04165,0.04373,251302.6
2020-06-08,0.04363,0.04439,0.0433,0.04439,86372.5
2020-06-09,0.04432,0.04432,0.04275,0.04357,188617.8
2020-06-10,0.04354,0.04514,0.04308,0.04514,319574.8
2020-06-11,0.04542,0.04613,0.04034,0.04034,343738.9
2020-06-12,0.04,0.043,0.04,0.04163,359392.8
2020-06-13,0.04157,0.0425,0.0411,0.04232,164676.7
2020-06-14,0.04225,0.04298,0.04058,0.04124,52668.9
2020-06-15,0.04011,0.04113,0.03836,0.04113,431575.7
2020-06-16,0.0414,0.04306,0.04076,0.04177,285653.5
2020-06-17,0.04194,0.04287,0.0412,0.04268,190466.4
2020-06-18,0.04232,0.04988,0.04232,0.04543,3917253.2
2020-06-19,0.04571,0.04614,0.04319,0.04385,327230.7
2020-06-20,0.04422,0.04467,0.04216,0.04371,201854.0
2020-06-21,0.04389,0.04414,0.0435,0.04359,135671.7
2020-06-22,0.0433,0.04384,0.0433,0.04384,96620.5
2020-06-23,0.04352,0.04352,0.04104,0.04217,553476.2
2020-06-24,0.04176,0.04176,0.04059,0.04168,189018.6
2020-06-25,0.04134,0.04139,0.03964,0.04035,240096.5
2020-06-26,0.04044,0.04044,0.03877,0.03913,578818.7
2020-06-27,0.03883,0.03919,0.0364,0.03702,695291.3
2020-06-28,0.03706,0.03963,0.03628,0.03825,1166253.2
2020-06-29,0.03779,0.03872,0.0369,0.03862,203745.0
2020-06-30,0.03883,0.03883,0.03769,0.03838,138439.3
2020-07-01,0.03806,0.0393,0.03806,0.03889,135684.3
2020-07-02,0.03884,0.03884,0.03726,0.03772,297390.3
