Date,Open,High,Low,Close,Adj Close,Volume
2015-06-19 00:00:00,20350.0,20500.0,20225.0,20225.0,15375.2353515625,2366200.0
2015-06-22 00:00:00,20300.0,20300.0,20100.0,20125.0,15299.216796875,1140000.0
2015-06-23 00:00:00,20125.0,20625.0,20125.0,20325.0,15451.259765625,2283100.0
2015-06-24 00:00:00,20350.0,20425.0,19925.0,20225.0,15375.2353515625,2600200.0
2015-06-25 00:00:00,19950.0,20125.0,18875.0,18875.0,14348.9541015625,3930300.0
2015-06-26 00:00:00,18875.0,19400.0,18875.0,19350.0,14710.052734375,2792500.0
2015-06-29 00:00:00,19350.0,20200.0,19075.0,20200.0,15356.232421875,2643200.0
2015-06-30 00:00:00,20100.0,20650.0,19975.0,20375.0,15489.2666015625,2958900.0
2015-07-01 00:00:00,20550.0,20600.0,20025.0,20025.0,15223.193359375,1009600.0
2015-07-02 00:00:00,20025.0,20325.0,19675.0,19675.0,14957.123046875,2891400.0
2015-07-03 00:00:00,19600.0,20050.0,19575.0,19850.0,15090.158203125,833600.0
2015-07-06 00:00:00,19500.0,19575.0,18850.0,19000.0,14443.982421875,3230600.0
2015-07-07 00:00:00,19000.0,19225.0,18875.0,19000.0,14443.982421875,3180500.0
2015-07-08 00:00:00,19000.0,19000.0,18675.0,18800.0,14291.939453125,2440400.0
2015-07-09 00:00:00,18800.0,18800.0,18400.0,18600.0,14139.8955078125,2227500.0
2015-07-10 00:00:00,18750.0,19050.0,18550.0,18800.0,14291.939453125,2416800.0
2015-07-13 00:00:00,19025.0,19300.0,18625.0,19200.0,14596.021484375,2161000.0
2015-07-14 00:00:00,19475.0,19475.0,18900.0,19300.0,14672.04296875,2426700.0
2015-07-15 00:00:00,19200.0,19275.0,18950.0,19275.0,14653.037109375,1349500.0
2015-07-22 00:00:00,19275.0,19300.0,18300.0,18375.0,13968.8525390625,3644700.0
2015-07-23 00:00:00,18500.0,18650.0,18425.0,18650.0,14177.9072265625,1630400.0
2015-07-24 00:00:00,18300.0,18550.0,18150.0,18475.0,14044.869140625,948900.0
2015-07-27 00:00:00,18050.0,18525.0,18050.0,18100.0,13759.7900390625,2330400.0
2015-07-28 00:00:00,17850.0,18275.0,17850.0,17950.0,13645.7607421875,2519400.0
2015-07-29 00:00:00,18200.0,19100.0,18125.0,18650.0,14177.9072265625,2291300.0
2015-07-30 00:00:00,18800.0,19400.0,18800.0,19200.0,14596.021484375,1786200.0
2015-07-31 00:00:00,19200.0,20225.0,19200.0,20200.0,15356.232421875,3549500.0
2015-08-03 00:00:00,20200.0,20200.0,19625.0,19900.0,15128.1708984375,1802500.0
2015-08-04 00:00:00,20250.0,20525.0,20000.0,20150.0,15318.220703125,1467400.0
2015-08-05 00:00:00,20300.0,20750.0,20125.0,20200.0,15356.232421875,1592800.0
2015-08-06 00:00:00,20100.0,20700.0,19300.0,19300.0,14672.04296875,1799500.0
2015-08-07 00:00:00,19500.0,20225.0,19500.0,20200.0,15356.232421875,1498900.0
2015-08-10 00:00:00,20150.0,20175.0,19600.0,20000.0,15204.1923828125,1245400.0
2015-08-11 00:00:00,20000.0,20250.0,19500.0,19500.0,14824.0869140625,1885900.0
2015-08-12 00:00:00,19500.0,19700.0,19175.0,19300.0,14672.04296875,1445100.0
2015-08-13 00:00:00,19300.0,20100.0,19175.0,19200.0,14596.021484375,2422200.0
2015-08-14 00:00:00,19500.0,20050.0,19400.0,19700.0,14976.1279296875,1418500.0
2015-08-18 00:00:00,19500.0,19650.0,19000.0,19100.0,14520.001953125,2713400.0
2015-08-19 00:00:00,19000.0,19450.0,18525.0,18600.0,14139.8955078125,1598100.0
2015-08-20 00:00:00,18500.0,19325.0,18500.0,18900.0,14367.9599609375,1147900.0
2015-08-21 00:00:00,18900.0,19300.0,18600.0,18600.0,14139.8955078125,2477200.0
2015-08-24 00:00:00,18000.0,18000.0,16850.0,17100.0,12999.5810546875,3372900.0
2015-08-25 00:00:00,17000.0,17575.0,16850.0,17275.0,13132.6201171875,3682600.0
2015-08-26 00:00:00,16500.0,17050.0,16050.0,16500.0,12543.45703125,4949800.0
2015-08-27 00:00:00,17100.0,17500.0,16850.0,17375.0,13208.640625,4824900.0
2015-08-28 00:00:00,17875.0,18850.0,17600.0,17825.0,13550.734375,2776300.0
2015-08-31 00:00:00,18475.0,19500.0,18075.0,19125.0,14539.00390625,3428700.0
2015-09-01 00:00:00,18600.0,18775.0,18450.0,18600.0,14139.8955078125,1691200.0
2015-09-02 00:00:00,18600.0,18950.0,18250.0,18250.0,13873.822265625,1953900.0
2015-09-03 00:00:00,18775.0,20100.0,18775.0,19925.0,15147.1728515625,1660200.0
2015-09-04 00:00:00,20300.0,20700.0,19900.0,19925.0,15147.1728515625,1855900.0
2015-09-07 00:00:00,19575.0,19600.0,18500.0,18500.0,14063.8740234375,1029900.0
2015-09-08 00:00:00,18100.0,18700.0,18100.0,18500.0,14063.8740234375,1778400.0
2015-09-09 00:00:00,18525.0,18700.0,17875.0,18000.0,13683.76953125,2731400.0
2015-09-10 00:00:00,17525.0,17975.0,17300.0,17375.0,13208.640625,2761100.0
2015-09-11 00:00:00,17500.0,18000.0,17450.0,17800.0,13531.728515625,2240200.0
2015-09-14 00:00:00,17800.0,18525.0,17800.0,18525.0,14082.87890625,1983400.0
2015-09-15 00:00:00,18600.0,18600.0,18050.0,18200.0,13835.8134765625,1602700.0
2015-09-16 00:00:00,18675.0,19000.0,18425.0,18850.0,14329.9501953125,3197300.0
2015-09-17 00:00:00,18850.0,19100.0,18450.0,18675.0,14196.9111328125,2565300.0
2015-09-18 00:00:00,18500.0,18925.0,18025.0,18400.0,13987.85546875,3025300.0
2015-09-21 00:00:00,18400.0,18800.0,18300.0,18700.0,14215.9140625,1070600.0
2015-09-22 00:00:00,18800.0,18900.0,18275.0,18275.0,13892.830078125,1641100.0
2015-09-23 00:00:00,18250.0,18425.0,17900.0,18425.0,14006.859375,1429500.0
2015-09-25 00:00:00,18750.0,18750.0,17525.0,17525.0,13322.671875,2247500.0
2015-09-28 00:00:00,17525.0,17650.0,16550.0,16575.0,12600.4716796875,2356200.0
2015-09-29 00:00:00,16000.0,17025.0,15225.0,16900.0,13045.0869140625,5227900.0
2015-09-30 00:00:00,17300.0,17475.0,16600.0,17475.0,13488.9248046875,5108300.0
2015-10-01 00:00:00,17500.0,17500.0,17100.0,17100.0,13199.4658203125,2025800.0
2015-10-02 00:00:00,16850.0,17100.0,16825.0,17000.0,13122.2744140625,3048200.0
2015-10-05 00:00:00,17100.0,17700.0,17100.0,17425.0,13450.33203125,4766200.0
2015-10-06 00:00:00,17500.0,17825.0,17400.0,17800.0,13739.794921875,7657500.0
2015-10-07 00:00:00,17800.0,18900.0,17600.0,18800.0,14511.6943359375,5097900.0
2015-10-08 00:00:00,18800.0,18900.0,17975.0,18475.0,14260.8251953125,4119500.0
2015-10-09 00:00:00,18900.0,19700.0,18675.0,19700.0,15206.400390625,3847600.0
2015-10-12 00:00:00,19850.0,19900.0,19275.0,19900.0,15360.78125,2908300.0
2015-10-13 00:00:00,20150.0,20150.0,18700.0,18775.0,14492.396484375,3635500.0
2015-10-15 00:00:00,18700.0,19225.0,17950.0,18350.0,14164.3369140625,5397100.0
2015-10-16 00:00:00,18550.0,19200.0,18450.0,18900.0,14588.8857421875,7483900.0
2015-10-19 00:00:00,19000.0,19625.0,18975.0,19625.0,15148.5107421875,2614000.0
2015-10-20 00:00:00,19750.0,21200.0,19625.0,19975.0,15418.6708984375,3807600.0
2015-10-21 00:00:00,20225.0,20750.0,20100.0,20650.0,15939.7060546875,2512100.0
2015-10-22 00:00:00,21050.0,21050.0,20125.0,20300.0,15669.54296875,4203300.0
2015-10-23 00:00:00,20900.0,20900.0,20075.0,20300.0,15669.54296875,2270400.0
2015-10-26 00:00:00,20500.0,20500.0,20075.0,20300.0,15669.54296875,1416300.0
2015-10-27 00:00:00,20050.0,20275.0,19625.0,20275.0,15650.2431640625,2323200.0
2015-10-28 00:00:00,20000.0,20000.0,19425.0,19825.0,15302.884765625,2275400.0
2015-10-29 00:00:00,19400.0,19400.0,18375.0,18375.0,14183.63671875,3212800.0
2015-10-30 00:00:00,18800.0,19150.0,18100.0,18100.0,13971.36328125,6020800.0
2015-11-02 00:00:00,18200.0,18450.0,18125.0,18400.0,14202.931640625,3495000.0
