Date,Open,High,Low,Close,Adj Close,Volume
2000-06-06,161.90478515625,161.90478515625,147.6190643310547,157.1428680419922,126.42073059082031,1133999.0
2000-06-07,147.6190643310547,157.1428680419922,147.6190643310547,157.1428680419922,126.42073059082031,3556874.0
2000-06-08,157.1428680419922,166.66668701171875,157.1428680419922,157.1428680419922,126.42073059082031,15364123.0
2000-06-09,161.90478515625,166.66668701171875,157.1428680419922,161.90478515625,130.2516632080078,7147874.0
2000-06-12,161.90478515625,166.66668701171875,157.1428680419922,157.1428680419922,126.42073059082031,3929624.0
2000-06-13,166.66668701171875,171.4285888671875,161.90478515625,161.90478515625,130.2516632080078,38498246.0
2000-06-14,166.66668701171875,176.19049072265625,166.66668701171875,176.19049072265625,141.7444610595703,23953122.0
2000-06-15,176.19049072265625,176.19049072265625,176.19049072265625,176.19049072265625,141.7444610595703,0.0
2000-06-16,176.19049072265625,185.7143096923828,176.19049072265625,176.19049072265625,141.7444610595703,61015493.0
2000-06-19,180.952392578125,185.7143096923828,176.19049072265625,176.19049072265625,141.7444610595703,28433997.0
2000-06-20,180.952392578125,185.7143096923828,180.952392578125,180.952392578125,145.57542419433594,19338373.0
2000-06-21,185.7143096923828,200.00001525878906,185.7143096923828,195.2381134033203,157.0681915283203,115232238.0
2000-06-22,195.2381134033203,204.76193237304688,190.47621154785156,195.2381134033203,157.0681915283203,81508866.0
2000-06-23,195.2381134033203,200.00001525878906,190.47621154785156,200.00001525878906,160.89910888671875,24635622.0
2000-06-26,209.52383422851562,233.33335876464844,204.76193237304688,219.04763793945312,176.22283935546875,229301602.0
2000-06-27,223.80953979492188,228.5714569091797,209.52383422851562,214.28573608398438,172.3919219970703,42278245.0
2000-06-28,214.28573608398438,219.04763793945312,209.52383422851562,214.28573608398438,172.3919219970703,29788497.0
2000-06-29,214.28573608398438,214.28573608398438,204.76193237304688,204.76193237304688,164.73001098632812,23580372.0
2000-06-30,204.76193237304688,209.52383422851562,200.00001525878906,209.52383422851562,168.56100463867188,10591873.0
2000-07-03,209.52383422851562,210.47621154785156,198.0952606201172,201.90478515625,162.43148803710938,26454747.0
2000-07-04,198.0952606201172,214.28573608398438,182.85716247558594,214.28573608398438,172.3919219970703,71846242.0
2000-07-05,204.76193237304688,221.90478515625,204.76193237304688,214.28573608398438,172.3919219970703,77663242.0
2000-07-06,214.28573608398438,218.0952606201172,207.6190643310547,212.38096618652344,170.85952758789062,21501372.0
2000-07-07,212.38096618652344,214.28573608398438,201.90478515625,204.76193237304688,164.73001098632812,9337124.0
2000-07-10,209.52383422851562,212.38096618652344,203.80953979492188,203.80953979492188,163.9638671875,7174124.0
2000-07-11,205.7143096923828,209.52383422851562,200.95240783691406,201.90478515625,162.43148803710938,11662873.0
2000-07-12,204.76193237304688,206.66668701171875,200.00001525878906,200.95240783691406,161.66531372070312,31665371.0
2000-07-13,200.95240783691406,201.90478515625,197.14288330078125,197.14288330078125,158.60057067871094,6712124.0
2000-07-14,200.00001525878906,200.00001525878906,197.14288330078125,197.14288330078125,158.60057067871094,2884874.0
2000-07-17,200.00001525878906,205.7143096923828,200.00001525878906,200.00001525878906,162.7864990234375,23042247.0
2000-07-18,200.00001525878906,202.85716247558594,200.00001525878906,202.85716247558594,165.11199951171875,5935124.0
2000-07-19,200.00001525878906,202.85716247558594,200.00001525878906,202.85716247558594,165.11199951171875,5935124.0
2000-07-20,204.76193237304688,206.66668701171875,200.00001525878906,200.00001525878906,162.7864990234375,26291997.0
2000-07-21,200.95240783691406,202.85716247558594,199.04763793945312,200.00001525878906,162.7864990234375,4633124.0
2000-07-24,200.00001525878906,201.90478515625,193.33335876464844,193.33335876464844,157.36029052734375,14193373.0
2000-07-25,193.33335876464844,193.33335876464844,193.33335876464844,193.33335876464844,157.36029052734375,0.0
2000-07-26,190.47621154785156,193.33335876464844,189.52383422851562,191.4285888671875,155.80995178222656,9486749.0
2000-07-27,192.38096618652344,197.14288330078125,192.38096618652344,196.19049072265625,159.68582153320312,17401123.0
2000-07-28,196.19049072265625,198.0952606201172,193.33335876464844,196.19049072265625,159.68582153320312,5958749.0
2000-07-31,198.0952606201172,198.0952606201172,189.52383422851562,190.47621154785156,155.03475952148438,14883748.0
2000-08-01,193.33335876464844,194.28573608398438,189.52383422851562,191.4285888671875,155.80995178222656,12883498.0
2000-08-02,190.47621154785156,190.47621154785156,189.52383422851562,189.52383422851562,154.25958251953125,6780374.0
2000-08-03,190.47621154785156,191.4285888671875,189.52383422851562,190.47621154785156,155.03475952148438,6110999.0
2000-08-04,191.4285888671875,192.38096618652344,190.47621154785156,192.38096618652344,156.5851287841797,4391624.0
2000-08-07,191.4285888671875,191.4285888671875,189.52383422851562,190.47621154785156,155.03475952148438,2128874.0
2000-08-08,190.47621154785156,190.47621154785156,187.6190643310547,188.57144165039062,153.484375,3800999.0
2000-08-09,188.57144165039062,189.52383422851562,187.6190643310547,189.52383422851562,154.25958251953125,4690874.0
2000-08-10,190.47621154785156,200.95240783691406,190.47621154785156,196.19049072265625,159.68582153320312,59062494.0
2000-08-11,197.14288330078125,206.66668701171875,197.14288330078125,206.66668701171875,168.2127227783203,48349870.0
2000-08-14,209.52383422851562,209.52383422851562,200.95240783691406,201.90478515625,164.3368377685547,22645872.0
2000-08-15,204.76193237304688,204.76193237304688,200.00001525878906,201.90478515625,164.3368377685547,12523873.0
2000-08-16,204.76193237304688,209.52383422851562,203.80953979492188,205.7143096923828,167.43753051757812,29483997.0
2000-08-17,205.7143096923828,205.7143096923828,205.7143096923828,205.7143096923828,167.43753051757812,0.0
2000-08-18,206.66668701171875,206.66668701171875,203.80953979492188,204.76193237304688,166.66233825683594,5685749.0
