Date,Open,High,Low,Close,Adj Close,Volume
2015-06-19 00:00:00,4950.0,5025.0,4925.0,5000.0,3851.187744140625,69730200.0
2015-06-22 00:00:00,5037.5,5050.0,4962.5,4987.5,3841.5595703125,25706000.0
2015-06-23 00:00:00,5000.0,5037.5,4937.5,5025.0,3870.4443359375,57669000.0
2015-06-24 00:00:00,5050.0,5125.0,4912.5,4950.0,3812.67626953125,68400000.0
2015-06-25 00:00:00,4975.0,5087.5,4937.5,5000.0,3851.187744140625,63653200.0
2015-06-26 00:00:00,5037.5,5075.0,4962.5,5050.0,3889.699951171875,21494000.0
2015-06-29 00:00:00,4975.0,5025.0,4950.0,5012.5,3860.815673828125,25836800.0
2015-06-30 00:00:00,5062.5,5087.5,4975.0,5025.0,3870.4443359375,33188800.0
2015-07-01 00:00:00,5062.5,5062.5,4987.5,5000.0,3851.187744140625,34169400.0
2015-07-02 00:00:00,4950.0,5075.0,4950.0,5037.5,3880.07177734375,44094800.0
2015-07-03 00:00:00,5062.5,5100.0,5000.0,5087.5,3918.583740234375,22156000.0
2015-07-06 00:00:00,5012.5,5050.0,4950.0,4962.5,3822.303955078125,20481200.0
2015-07-07 00:00:00,5025.0,5075.0,5000.0,5075.0,3908.95556640625,38422400.0
2015-07-08 00:00:00,5000.0,5025.0,4950.0,4975.0,3831.931396484375,34046000.0
2015-07-09 00:00:00,4950.0,5000.0,4912.5,4950.0,3812.67626953125,33912400.0
2015-07-10 00:00:00,4987.5,5025.0,4975.0,5000.0,3851.187744140625,46530600.0
2015-07-13 00:00:00,5000.0,5037.5,4987.5,5025.0,3870.4443359375,60810400.0
2015-07-14 00:00:00,5050.0,5100.0,5037.5,5062.5,3899.32763671875,46691000.0
2015-07-15 00:00:00,5087.5,5087.5,4975.0,5000.0,3851.187744140625,29233000.0
2015-07-22 00:00:00,5100.0,5200.0,5062.5,5200.0,4005.2353515625,73339200.0
2015-07-23 00:00:00,5150.0,5187.5,5050.0,5050.0,3889.699951171875,40172200.0
2015-07-24 00:00:00,5025.0,5050.0,4975.0,5000.0,3851.187744140625,50590600.0
