Date,Open,High,Low,Close,Adj Close,Volume
2015-06-19 00:00:00,6575.0,6650.0,6450.0,6475.0,5620.03955078125,4049400.0
2015-06-22 00:00:00,6475.0,6525.0,6437.5,6487.5,5630.8896484375,859400.0
2015-06-23 00:00:00,6537.5,6625.0,6450.0,6450.0,5598.34130859375,2533200.0
2015-06-24 00:00:00,6500.0,6525.0,6400.0,6425.0,5576.64208984375,1677800.0
2015-06-25 00:00:00,6412.5,6462.5,6387.5,6400.0,5554.94287109375,3096600.0
2015-06-26 00:00:00,6400.0,6412.5,6275.0,6300.0,5468.14697265625,2145600.0
2015-06-29 00:00:00,6150.0,6225.0,6025.0,6025.0,5229.45751953125,5605600.0
2015-06-30 00:00:00,6100.0,6237.5,6025.0,6237.5,5413.8994140625,6653800.0
2015-07-01 00:00:00,6262.5,6275.0,6175.0,6175.0,5359.65234375,3479000.0
2015-07-02 00:00:00,6175.0,6275.0,6162.5,6175.0,5359.65234375,5404600.0
2015-07-03 00:00:00,6150.0,6287.5,6150.0,6287.5,5457.2978515625,2139200.0
2015-07-06 00:00:00,6225.0,6250.0,6125.0,6137.5,5327.10400390625,1841600.0
2015-07-07 00:00:00,6075.0,6175.0,6025.0,6050.0,5251.15625,4963000.0
2015-07-08 00:00:00,6175.0,6175.0,6025.0,6075.0,5272.85693359375,2699800.0
2015-07-09 00:00:00,6000.0,6050.0,5900.0,5925.0,5142.66259765625,4212600.0
2015-07-10 00:00:00,5975.0,6100.0,5962.5,6062.5,5262.00634765625,2200400.0
2015-07-13 00:00:00,6062.5,6250.0,6062.5,6250.0,5424.748046875,4332600.0
2015-07-14 00:00:00,6350.0,6375.0,6075.0,6250.0,5424.748046875,3530600.0
2015-07-15 00:00:00,6325.0,6325.0,6175.0,6275.0,5446.44775390625,1725600.0
2015-07-22 00:00:00,6275.0,6525.0,6100.0,6525.0,5663.4375,3899400.0
2015-07-23 00:00:00,6500.0,6512.5,6237.5,6237.5,5413.8994140625,5164600.0
2015-07-24 00:00:00,6200.0,6237.5,6150.0,6212.5,5392.19970703125,3673200.0
2015-07-27 00:00:00,6187.5,6262.5,6100.0,6100.0,5294.55517578125,3155800.0
2015-07-28 00:00:00,6012.5,6100.0,5950.0,6025.0,5229.45751953125,3566600.0
2015-07-29 00:00:00,6062.5,6150.0,5987.5,6012.5,5218.60888671875,1965200.0
2015-07-30 00:00:00,5962.5,6100.0,5962.5,6000.0,5207.7587890625,3575800.0
2015-07-31 00:00:00,6250.0,6300.0,6100.0,6150.0,5337.953125,10971600.0
2015-08-03 00:00:00,6275.0,6325.0,6225.0,6325.0,5489.84619140625,6088200.0
2015-08-04 00:00:00,6325.0,6350.0,6262.5,6300.0,5468.14697265625,2142400.0
2015-08-05 00:00:00,6250.0,6337.5,6250.0,6337.5,5500.69580078125,1726200.0
2015-08-06 00:00:00,6362.5,6375.0,6325.0,6362.5,5522.39453125,2278200.0
2015-08-07 00:00:00,6362.5,6375.0,6287.5,6362.5,5522.39453125,3331600.0
2015-08-10 00:00:00,6362.5,6400.0,6312.5,6375.0,5533.24462890625,2563000.0
2015-08-11 00:00:00,6400.0,6412.5,6250.0,6287.5,5457.2978515625,2198000.0
2015-08-12 00:00:00,6287.5,6287.5,6100.0,6150.0,5337.953125,3759600.0
2015-08-13 00:00:00,6050.0,6175.0,6050.0,6125.0,5316.25390625,8585600.0
2015-08-14 00:00:00,6112.5,6262.5,6100.0,6250.0,5424.748046875,2683000.0
2015-08-18 00:00:00,6237.5,6325.0,6200.0,6250.0,5424.748046875,2090000.0
2015-08-19 00:00:00,6287.5,6375.0,6250.0,6337.5,5500.69580078125,1823800.0
2015-08-20 00:00:00,6400.0,6400.0,6150.0,6237.5,5413.8994140625,1436200.0
2015-08-21 00:00:00,6237.5,6350.0,6175.0,6225.0,5403.05029296875,3626000.0
2015-08-24 00:00:00,6100.0,6337.5,5775.0,6325.0,5489.84619140625,7971400.0
2015-08-25 00:00:00,6300.0,6500.0,6000.0,6200.0,5381.35107421875,8137800.0
2015-08-26 00:00:00,6187.5,6225.0,6012.5,6187.5,5370.50146484375,4232400.0
2015-08-27 00:00:00,6200.0,6362.5,6200.0,6337.5,5500.69580078125,8485200.0
2015-08-28 00:00:00,6362.5,6375.0,6100.0,6150.0,5337.953125,5611400.0
2015-08-31 00:00:00,6150.0,6375.0,6150.0,6375.0,5533.24462890625,4332000.0
2015-09-01 00:00:00,6250.0,6300.0,6175.0,6175.0,5359.65234375,4072200.0
2015-09-02 00:00:00,6075.0,6162.5,6075.0,6137.5,5327.10400390625,3833400.0
2015-09-03 00:00:00,6162.5,6187.5,6075.0,6100.0,5294.55517578125,1803600.0
2015-09-04 00:00:00,6100.0,6162.5,6075.0,6075.0,5272.85693359375,1402200.0
2015-09-07 00:00:00,6137.5,6137.5,6050.0,6062.5,5262.00634765625,2345200.0
2015-09-08 00:00:00,6000.0,6125.0,5987.5,6062.5,5262.00634765625,3444200.0
2015-09-09 00:00:00,6112.5,6125.0,6037.5,6062.5,5262.00634765625,3507800.0
2015-09-10 00:00:00,6087.5,6112.5,6025.0,6075.0,5272.85693359375,1553400.0
2015-09-11 00:00:00,6000.0,6100.0,6000.0,6050.0,5251.15625,1415400.0
2015-09-14 00:00:00,6125.0,6125.0,6025.0,6050.0,5251.15625,2662600.0
2015-09-15 00:00:00,6025.0,6112.5,6025.0,6112.5,5305.40380859375,1270000.0
2015-09-16 00:00:00,6112.5,6237.5,6075.0,6237.5,5413.8994140625,2639000.0
2015-09-17 00:00:00,6237.5,6587.5,6237.5,6525.0,5663.4375,5752200.0
2015-09-18 00:00:00,6525.0,6525.0,6262.5,6475.0,5620.03955078125,4354800.0
2015-09-21 00:00:00,6475.0,6525.0,6250.0,6262.5,5435.5986328125,2511000.0
2015-09-22 00:00:00,6300.0,6362.5,6125.0,6125.0,5316.25390625,2812600.0
2015-09-23 00:00:00,6075.0,6075.0,5875.0,5875.0,5099.26416015625,5852800.0
2015-09-25 00:00:00,5875.0,5950.0,5812.5,5812.5,5045.0166015625,3608400.0
2015-09-28 00:00:00,5800.0,5862.5,5600.0,5625.0,4882.2744140625,2517400.0
2015-09-29 00:00:00,5575.0,6150.0,5450.0,6150.0,5337.953125,5607400.0
2015-09-30 00:00:00,6175.0,6225.0,5950.0,6200.0,5381.35107421875,4487800.0
